campaign_id,condition_id,source_experiment_id,shot_id,physical_replicate_id,fraction_id,fraction_start_s,fraction_end_s,fraction_liquid_g_or_ml,fraction_basis,analyte,concentration_value,concentration_unit,analyte_mass_mg,mass_derivation,validity,exclusion_reason,source_id,source_object_or_cell,measurement_kind
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,2,7.01301314,13.5199611,6.5794,MEASURED_MASS_G,caffeine,6.26658158,mg/g,41.23034685,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,2,7.01301314,13.5199611,6.5794,MEASURED_MASS_G,trigonelline,3.80703226,mg/g,25.04798802,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,2,7.01301314,13.5199611,6.5794,MEASURED_MASS_G,5CQA,4.26186199,mg/g,28.04049475,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,2,7.01301314,13.5199611,6.5794,MEASURED_MASS_G,CQA_sum,8.52366562,mg/g,56.0806056,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,2,7.01301314,13.5199611,6.5794,MEASURED_MASS_G,TDS,14.15269972,percent,931.1627252,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,3,13.5199611,19.2038732,5.7472,MEASURED_MASS_G,caffeine,4.34006189,mg/g,24.94320368,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,3,13.5199611,19.2038732,5.7472,MEASURED_MASS_G,trigonelline,2.33496147,mg/g,13.41949054,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,3,13.5199611,19.2038732,5.7472,MEASURED_MASS_G,5CQA,2.92792075,mg/g,16.82734613,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,3,13.5199611,19.2038732,5.7472,MEASURED_MASS_G,CQA_sum,5.89594742,mg/g,33.88518899,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,3,13.5199611,19.2038732,5.7472,MEASURED_MASS_G,TDS,9.02000271,percent,518.39759588,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,5,25.24273312,30.76019853,5.5789,MEASURED_MASS_G,caffeine,2.24239426,mg/g,12.51009334,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,5,25.24273312,30.76019853,5.5789,MEASURED_MASS_G,trigonelline,0.90510234,mg/g,5.04947542,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,5,25.24273312,30.76019853,5.5789,MEASURED_MASS_G,5CQA,1.39298814,mg/g,7.77134152,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,5,25.24273312,30.76019853,5.5789,MEASURED_MASS_G,CQA_sum,2.68878923,mg/g,15.00048626,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,5,25.24273312,30.76019853,5.5789,MEASURED_MASS_G,TDS,4.29819386,percent,239.79193716,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,7,35.57894389,40.87398589,5.354,MEASURED_MASS_G,caffeine,1.49205593,mg/g,7.98846746,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,7,35.57894389,40.87398589,5.354,MEASURED_MASS_G,trigonelline,0.52290318,mg/g,2.79962361,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,7,35.57894389,40.87398589,5.354,MEASURED_MASS_G,5CQA,0.93540351,mg/g,5.00815041,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,7,35.57894389,40.87398589,5.354,MEASURED_MASS_G,CQA_sum,1.8458602,mg/g,9.88273551,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,7,35.57894389,40.87398589,5.354,MEASURED_MASS_G,TDS,2.25101516,percent,120.51935146,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,10,53.05545057,58.52593905,5.5314,MEASURED_MASS_G,caffeine,1.01574461,mg/g,5.61848973,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,10,53.05545057,58.52593905,5.5314,MEASURED_MASS_G,trigonelline,0.30808806,mg/g,1.70415827,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,10,53.05545057,58.52593905,5.5314,MEASURED_MASS_G,5CQA,0.63512536,mg/g,3.51313242,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,10,53.05545057,58.52593905,5.5314,MEASURED_MASS_G,CQA_sum,1.23214597,mg/g,6.81549221,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R2,2,10,53.05545057,58.52593905,5.5314,MEASURED_MASS_G,TDS,1.55941106,percent,86.25726361,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(2) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,1,0,6.47228487,6.6528,MEASURED_MASS_G,caffeine,8.61723687,mg/g,57.32875345,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,1,0,6.47228487,6.6528,MEASURED_MASS_G,trigonelline,5.7397163,mg/g,38.18518462,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,1,0,6.47228487,6.6528,MEASURED_MASS_G,5CQA,6.05973913,mg/g,40.31423247,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,1,0,6.47228487,6.6528,MEASURED_MASS_G,CQA_sum,12.24377658,mg/g,81.4553968,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,1,0,6.47228487,6.6528,MEASURED_MASS_G,TDS,21.02754133,percent,1398.9202695,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,2,6.47228487,12.91090856,6.6182,MEASURED_MASS_G,caffeine,6.58767082,mg/g,43.598523,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,2,6.47228487,12.91090856,6.6182,MEASURED_MASS_G,trigonelline,3.92448855,mg/g,25.97305014,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,2,6.47228487,12.91090856,6.6182,MEASURED_MASS_G,5CQA,4.54088732,mg/g,30.05250045,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,2,6.47228487,12.91090856,6.6182,MEASURED_MASS_G,CQA_sum,9.03251022,mg/g,59.77895912,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,2,6.47228487,12.91090856,6.6182,MEASURED_MASS_G,TDS,14.76008453,percent,976.85191427,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,3,12.91090856,18.64167473,5.8906,MEASURED_MASS_G,caffeine,4.65187152,mg/g,27.4023144,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,3,12.91090856,18.64167473,5.8906,MEASURED_MASS_G,trigonelline,2.42521122,mg/g,14.2859492,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,3,12.91090856,18.64167473,5.8906,MEASURED_MASS_G,5CQA,3.15777797,mg/g,18.60120692,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,3,12.91090856,18.64167473,5.8906,MEASURED_MASS_G,CQA_sum,6.32753926,mg/g,37.27300278,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,3,12.91090856,18.64167473,5.8906,MEASURED_MASS_G,TDS,9.31944891,percent,548.97145746,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,5,24.15150298,29.56560118,5.5651,MEASURED_MASS_G,caffeine,2.48876066,mg/g,13.85020194,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,5,24.15150298,29.56560118,5.5651,MEASURED_MASS_G,trigonelline,0.96978769,mg/g,5.39696546,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,5,24.15150298,29.56560118,5.5651,MEASURED_MASS_G,5CQA,1.56316314,mg/g,8.69915918,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,5,24.15150298,29.56560118,5.5651,MEASURED_MASS_G,CQA_sum,3.00756238,mg/g,16.7373854,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,5,24.15150298,29.56560118,5.5651,MEASURED_MASS_G,TDS,4.48744137,percent,249.73059989,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,7,34.96997071,40.15379146,5.3284,MEASURED_MASS_G,caffeine,1.56957583,mg/g,8.36332785,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,7,34.96997071,40.15379146,5.3284,MEASURED_MASS_G,trigonelline,0.51772147,mg/g,2.75862708,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,7,34.96997071,40.15379146,5.3284,MEASURED_MASS_G,5CQA,0.98381875,mg/g,5.24217983,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,7,34.96997071,40.15379146,5.3284,MEASURED_MASS_G,CQA_sum,1.92511098,mg/g,10.25776133,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,7,34.96997071,40.15379146,5.3284,MEASURED_MASS_G,TDS,2.43210322,percent,129.59218806,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,10,51.04201371,56.76159193,5.8791,MEASURED_MASS_G,caffeine,1.00230401,mg/g,5.89264548,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,10,51.04201371,56.76159193,5.8791,MEASURED_MASS_G,trigonelline,0.27395102,mg/g,1.61058543,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,10,51.04201371,56.76159193,5.8791,MEASURED_MASS_G,5CQA,0.61833694,mg/g,3.63526469,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,10,51.04201371,56.76159193,5.8791,MEASURED_MASS_G,CQA_sum,1.18498771,mg/g,6.96666122,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C03,3,FIT-E03-R3,3,10,51.04201371,56.76159193,5.8791,MEASURED_MASS_G,TDS,1.37278067,percent,80.70714844,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(3).run(3) fraction 10,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,1,0,6.27139767,6.0113,MEASURED_MASS_G,caffeine,8.90571051,mg/g,53.53489756,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,1,0,6.27139767,6.0113,MEASURED_MASS_G,trigonelline,6.08967737,mg/g,36.60687759,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,1,0,6.27139767,6.0113,MEASURED_MASS_G,5CQA,6.4499148,mg/g,38.77237281,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,1,0,6.27139767,6.0113,MEASURED_MASS_G,CQA_sum,13.10549085,mg/g,78.78103712,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,1,0,6.27139767,6.0113,MEASURED_MASS_G,TDS,22.38510104,percent,1345.63557905,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 1,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,2,6.27139767,12.87205076,6.3269,MEASURED_MASS_G,caffeine,7.09328674,mg/g,44.87851586,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,2,6.27139767,12.87205076,6.3269,MEASURED_MASS_G,trigonelline,4.41393479,mg/g,27.92652404,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,2,6.27139767,12.87205076,6.3269,MEASURED_MASS_G,5CQA,5.03373422,mg/g,31.84793303,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,2,6.27139767,12.87205076,6.3269,MEASURED_MASS_G,CQA_sum,10.11238219,mg/g,63.98003091,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,2,6.27139767,12.87205076,6.3269,MEASURED_MASS_G,TDS,16.81846633,percent,1064.08754637,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 2,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,3,12.87205076,18.86030546,5.7399,MEASURED_MASS_G,caffeine,5.20983744,mg/g,29.9039459,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,3,12.87205076,18.86030546,5.7399,MEASURED_MASS_G,trigonelline,2.86394336,mg/g,16.43874851,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,3,12.87205076,18.86030546,5.7399,MEASURED_MASS_G,5CQA,3.6476137,mg/g,20.93693785,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,3,12.87205076,18.86030546,5.7399,MEASURED_MASS_G,CQA_sum,7.37310666,mg/g,42.32089495,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,3,12.87205076,18.86030546,5.7399,MEASURED_MASS_G,TDS,10.64849255,percent,611.21282414,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 3,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,5,24.42415868,30.03151619,5.3748,MEASURED_MASS_G,caffeine,2.92901045,mg/g,15.74284539,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,5,24.42415868,30.03151619,5.3748,MEASURED_MASS_G,trigonelline,1.17639771,mg/g,6.32290242,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,5,24.42415868,30.03151619,5.3748,MEASURED_MASS_G,5CQA,1.90299231,mg/g,10.22820306,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,5,24.42415868,30.03151619,5.3748,MEASURED_MASS_G,CQA_sum,3.71908844,mg/g,19.98935655,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,5,24.42415868,30.03151619,5.3748,MEASURED_MASS_G,TDS,5.22193011,percent,280.66829955,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 5,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,7,35.804649,41.20564808,5.177,MEASURED_MASS_G,caffeine,1.78758061,mg/g,9.2543048,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,7,35.804649,41.20564808,5.177,MEASURED_MASS_G,trigonelline,0.59471249,mg/g,3.07882654,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,7,35.804649,41.20564808,5.177,MEASURED_MASS_G,5CQA,1.14620904,mg/g,5.9339242,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
FIT_2021_12,FIT-C04,4,FIT-E04-R1,1,7,35.804649,41.20564808,5.177,MEASURED_MASS_G,CQA_sum,2.25965682,mg/g,11.69824336,DERIVED_FROM_CONCENTRATION_AND_MEASURED_LIQUID,VALID,,P24-MAT-FIT,ExperimentalData(4).run(1) fraction 7,SOURCE_DERIVED_ANALYTICAL
